machine_id,hour,label,time_to_failure_h,failure_event,temperature_c,vibration_mm_s,pressure_kpa,hours_since_maintenance,risk_score
12,249,0,484.0,0,65.76,0.605,99.74,250,0.0001
12,250,0,483.0,0,66.27,0.398,99.15,251,0.0001
12,251,0,482.0,0,68.27,0.447,103.61,252,0.0001
12,252,0,481.0,0,61.09,0.421,104.41,253,0.0001
12,253,0,480.0,0,65.51,0.553,104.13,254,0.0001
12,254,0,479.0,0,62.24,0.395,98.69,255,0.0001
12,255,0,478.0,0,66.36,0.353,105.95,256,0.0001
12,256,0,477.0,0,66.65,0.707,99.88,257,0.0001
12,257,0,476.0,0,68.03,0.369,101.39,258,0.0001
12,258,0,475.0,0,63.85,0.546,101.81,259,0.0001
12,259,0,474.0,0,64.97,0.509,105.31,260,0.0001
12,260,0,473.0,0,64.08,0.481,96.62,261,0.0001
12,261,0,472.0,0,66.43,0.487,101.87,262,0.0001
12,262,0,471.0,0,62.76,0.515,99.58,263,0.0001
12,263,0,470.0,0,63.64,0.349,106.79,264,0.0001
12,264,0,469.0,0,63.41,0.236,99.38,265,0.0001
12,265,0,468.0,0,66.05,0.499,101.24,266,0.0001
12,266,0,467.0,0,69.06,0.259,99.94,267,0.0001
12,267,0,466.0,0,66.9,0.418,101.06,268,0.0001
12,268,0,465.0,0,64.9,0.281,102.29,269,0.0001
12,269,0,464.0,0,62.18,0.257,103.17,270,0.0001
12,270,0,463.0,0,65.45,0.293,104.87,271,0.0001
12,271,0,462.0,0,67.12,0.446,99.55,272,0.0001
12,272,0,461.0,0,63.4,0.485,102.73,273,0.0001
12,273,0,460.0,0,63.88,0.159,103.43,274,0.0001
12,274,0,459.0,0,66.78,0.496,106.57,275,0.0001
12,275,0,458.0,0,64.34,0.589,100.68,276,0.0001
12,276,0,457.0,0,64.58,0.457,99.05,277,0.0001
12,277,0,456.0,0,64.9,0.172,100.14,278,0.0001
12,278,0,455.0,0,64.04,0.34,102.56,279,0.0001
12,279,0,454.0,0,63.59,0.441,101.63,280,0.0001
12,280,0,453.0,0,65.79,0.424,102.89,281,0.0001
12,281,0,452.0,0,64.66,0.493,106.44,282,0.0001
12,282,0,451.0,0,64.52,0.422,99.33,283,0.0001
12,283,0,450.0,0,66.1,0.434,98.56,284,0.0001
12,284,0,449.0,0,67.11,0.371,102.37,285,0.0001
12,285,0,448.0,0,64.53,0.721,97.06,286,0.0001
12,286,0,447.0,0,65.72,0.415,105.98,287,0.0001
12,287,0,446.0,0,64.72,0.522,106.48,288,0.0001
12,288,0,445.0,0,66.11,0.708,98.36,289,0.0001
12,289,0,444.0,0,61.36,0.43,101.17,290,0.0001
12,290,0,443.0,0,61.13,0.53,101.3,291,0.0001
12,291,0,442.0,0,63.56,0.601,106.32,292,0.0001
12,292,0,441.0,0,63.51,0.642,97.17,293,0.0001
12,293,0,440.0,0,65.02,0.524,104.04,294,0.0001
12,294,0,439.0,0,66.71,0.45,103.29,295,0.0001
12,295,0,438.0,0,65.27,0.343,101.2,296,0.0001
12,296,0,437.0,0,62.85,0.606,103.8,297,0.0001
12,297,0,436.0,0,65.8,0.199,100.2,298,0.0001
12,298,0,435.0,0,62.61,0.475,99.42,299,0.0001
12,299,0,434.0,0,64.46,0.625,100.94,300,0.0001
12,300,0,433.0,0,64.24,0.474,104.69,301,0.0001
12,301,0,432.0,0,65.79,0.336,97.75,302,0.0001
12,302,0,431.0,0,61.69,0.156,108.39,303,0.0001
12,303,0,430.0,0,63.91,0.555,103.97,304,0.0001
12,304,0,429.0,0,67.49,0.471,103.38,305,0.0001
12,305,0,428.0,0,60.32,0.813,106.85,306,0.0001
12,306,0,427.0,0,65.99,0.6,101.02,307,0.0001
12,307,0,426.0,0,65.89,0.665,105.41,308,0.0001
12,308,0,425.0,0,64.17,0.422,103.35,309,0.0001
12,309,0,424.0,0,63.61,0.393,103.49,310,0.0001
12,310,0,423.0,0,63.14,0.495,102.14,311,0.0001
12,311,0,422.0,0,65.15,0.395,100.68,312,0.0001
12,312,0,421.0,0,63.19,0.631,99.47,313,0.0001
12,313,0,420.0,0,66.61,0.302,106.22,314,0.0001
12,314,0,419.0,0,64.07,0.57,98.22,315,0.0001
12,315,0,418.0,0,61.56,0.417,100.31,316,0.0001
12,316,0,417.0,0,64.67,0.384,103.88,317,0.0001
12,317,0,416.0,0,65.99,0.706,100.27,318,0.0001
12,318,0,415.0,0,63.76,0.385,105.46,319,0.0001
12,319,0,414.0,0,66.63,0.477,101.39,320,0.0001
12,320,0,413.0,0,63.95,0.373,105.05,321,0.0001
12,321,0,412.0,0,65.3,0.319,101.17,322,0.0001
12,322,0,411.0,0,66.99,0.521,106.34,323,0.0001
12,323,0,410.0,0,66.42,0.45,102.79,324,0.0001
12,324,0,409.0,0,63.21,0.569,103.5,325,0.0001
12,325,0,408.0,0,63.27,0.458,104.66,326,0.0001
12,326,0,407.0,0,67.47,0.303,100.74,327,0.0001
12,327,0,406.0,0,63.68,0.469,104.4,328,0.0001
12,328,0,405.0,0,64.57,0.417,104.65,329,0.0001
12,329,0,404.0,0,65.06,0.312,101.52,330,0.0001
12,330,0,403.0,0,63.28,0.547,102.08,331,0.0001
12,331,0,402.0,0,65.45,0.456,106.88,332,0.0001
12,332,0,401.0,0,64.21,0.393,99.42,333,0.0001
12,333,0,400.0,0,69.2,0.505,100.13,334,0.0001
12,334,0,399.0,0,64.42,0.327,103.3,335,0.0001
12,335,0,398.0,0,66.97,0.445,101.6,336,0.0001
12,336,0,397.0,0,63.84,0.467,102.2,337,0.0001
12,337,0,396.0,0,64.48,0.367,101.72,338,0.0001
12,338,0,395.0,0,67.29,0.412,102.36,339,0.0001
12,339,0,394.0,0,65.67,0.387,101.53,340,0.0001
12,340,0,393.0,0,66.8,0.454,99.55,341,0.0001
12,341,0,392.0,0,63.32,0.337,104.64,342,0.0001
12,342,0,391.0,0,63.3,0.551,101.14,343,0.0001
12,343,0,390.0,0,65.41,0.459,101.91,344,0.0001
12,344,0,389.0,0,66.55,0.375,102.53,345,0.0001
12,345,0,388.0,0,64.92,0.409,108.71,346,0.0001
12,346,0,387.0,0,63.44,0.542,103.35,347,0.0001
12,347,0,386.0,0,65.64,0.457,98.2,348,0.0001
12,348,0,385.0,0,67.1,0.652,96.52,349,0.0001
12,349,0,384.0,0,65.3,0.341,103.88,350,0.0001
12,350,0,383.0,0,65.44,0.312,102.87,351,0.0001
12,351,0,382.0,0,68.11,0.492,107.98,352,0.0001
12,352,0,381.0,0,65.34,0.265,103.67,353,0.0001
12,353,0,380.0,0,60.29,0.561,99.76,354,0.0001
12,354,0,379.0,0,67.28,0.614,104.64,355,0.0001
12,355,0,378.0,0,64.85,0.414,102.15,356,0.0001
12,356,0,377.0,0,65.64,0.552,103.36,357,0.0001
12,357,0,376.0,0,67.94,0.402,99.58,358,0.0001
12,358,0,375.0,0,65.01,0.301,102.75,359,0.0001
12,359,0,374.0,0,66.21,0.63,97.17,360,0.0001
12,360,0,373.0,0,66.56,0.583,104.08,361,0.0001
12,361,0,372.0,0,64.13,0.428,95.96,362,0.0001
12,362,0,371.0,0,64.57,0.622,101.24,363,0.0001
12,363,0,370.0,0,63.72,0.502,103.35,364,0.0001
12,364,0,369.0,0,61.58,0.557,104.67,365,0.0001
12,365,0,368.0,0,65.32,0.327,102.89,366,0.0001
12,366,0,367.0,0,65.11,0.533,102.51,367,0.0001
12,367,0,366.0,0,62.02,0.524,105.71,368,0.0001
12,368,0,365.0,0,63.99,0.322,102.28,369,0.0001
12,369,0,364.0,0,64.35,0.491,99.59,370,0.0001
12,370,0,363.0,0,62.18,0.425,101.2,371,0.0001
12,371,0,362.0,0,64.07,0.517,102.73,372,0.0001
12,372,0,361.0,0,62.62,0.349,99.17,373,0.0001
12,373,0,360.0,0,68.28,0.523,96.34,374,0.0001
12,374,0,359.0,0,64.33,0.47,106.69,375,0.0001
12,375,0,358.0,0,63.72,0.458,105.4,376,0.0001
12,376,0,357.0,0,65.77,0.282,99.53,377,0.0001
12,377,0,356.0,0,63.99,0.561,105.68,378,0.0001
12,378,0,355.0,0,65.67,0.636,100.14,379,0.0001
12,379,0,354.0,0,64.48,0.404,104.89,380,0.0001
12,380,0,353.0,0,62.17,0.419,103.0,381,0.0001
12,381,0,352.0,0,65.34,0.465,102.21,382,0.0001
12,382,0,351.0,0,63.59,0.587,97.4,383,0.0001
12,383,0,350.0,0,63.71,0.194,101.33,384,0.0001
12,384,0,349.0,0,63.83,0.267,104.71,385,0.0001
12,385,0,348.0,0,60.01,0.478,102.79,386,0.0001
12,386,0,347.0,0,65.61,0.678,102.4,387,0.0001
12,387,0,346.0,0,65.77,0.555,102.81,388,0.0001
12,388,0,345.0,0,62.46,0.401,102.71,389,0.0001
12,389,0,344.0,0,65.18,0.451,102.36,390,0.0001
12,390,0,343.0,0,61.97,0.435,103.96,391,0.0001
12,391,0,342.0,0,64.49,0.584,102.83,392,0.0001
12,392,0,341.0,0,62.96,0.527,106.95,393,0.0001
12,393,0,340.0,0,65.62,0.355,98.69,394,0.0001
12,394,0,339.0,0,67.51,0.619,102.19,395,0.0001
12,395,0,338.0,0,66.09,0.447,103.18,396,0.0001
12,396,0,337.0,0,66.21,0.52,104.03,397,0.0001
12,397,0,336.0,0,66.72,0.454,100.89,398,0.0001
12,398,0,335.0,0,65.62,0.351,104.44,399,0.0001
12,399,0,334.0,0,65.8,0.445,101.75,400,0.0001
12,400,0,333.0,0,62.81,0.646,100.65,401,0.0001
12,401,0,332.0,0,65.69,0.473,102.35,402,0.0001
12,402,0,331.0,0,64.81,0.174,102.94,403,0.0001
12,403,0,330.0,0,64.12,0.454,102.86,404,0.0001
12,404,0,329.0,0,67.61,0.478,101.4,405,0.0001
12,405,0,328.0,0,62.5,0.336,97.67,406,0.0001
12,406,0,327.0,0,66.52,0.538,105.35,407,0.0001
12,407,0,326.0,0,65.09,0.528,101.8,408,0.0001
12,408,0,325.0,0,62.54,0.226,105.05,409,0.0001
12,409,0,324.0,0,65.09,0.363,103.1,410,0.0001
12,410,0,323.0,0,62.49,0.314,102.93,411,0.0001
12,411,0,322.0,0,64.55,0.631,103.18,412,0.0001
12,412,0,321.0,0,66.24,0.39,101.95,413,0.0001
12,413,0,320.0,0,69.07,0.509,102.12,414,0.0001
12,414,0,319.0,0,68.49,0.609,102.04,415,0.0001
12,415,0,318.0,0,64.8,0.22,99.99,416,0.0001
12,416,0,317.0,0,65.9,0.236,101.85,417,0.0001
12,417,0,316.0,0,69.8,0.518,106.52,418,0.0001
12,418,0,315.0,0,65.15,0.231,102.23,419,0.0001
12,419,0,314.0,0,65.13,0.307,106.14,420,0.0001
12,420,0,313.0,0,63.89,0.455,99.24,421,0.0001
12,421,0,312.0,0,65.57,0.37,98.37,422,0.0001
12,422,0,311.0,0,66.94,0.423,105.16,423,0.0001
12,423,0,310.0,0,66.59,0.259,104.57,424,0.0001
12,424,0,309.0,0,63.78,0.352,104.21,425,0.0001
12,425,0,308.0,0,63.65,0.668,100.28,426,0.0001
12,426,0,307.0,0,64.85,0.403,101.08,427,0.0001
12,427,0,306.0,0,65.93,0.509,101.06,428,0.0001
12,428,0,305.0,0,65.67,0.636,97.82,429,0.0001
12,429,0,304.0,0,63.27,0.441,97.63,430,0.0001
12,430,0,303.0,0,64.64,0.47,103.3,431,0.0001
12,431,0,302.0,0,64.58,0.536,104.35,432,0.0001
12,432,0,301.0,0,65.05,0.229,101.88,433,0.0001
12,433,0,300.0,0,65.05,0.232,102.82,434,0.0001
12,434,0,299.0,0,65.36,0.312,96.66,435,0.0001
12,435,0,298.0,0,66.13,0.445,96.87,436,0.0001
12,436,0,297.0,0,62.91,0.386,104.74,437,0.0001
12,437,0,296.0,0,67.29,0.487,96.59,438,0.0001
12,438,0,295.0,0,65.15,0.505,102.9,439,0.0001
12,439,0,294.0,0,63.52,0.528,103.39,440,0.0001
12,440,0,293.0,0,67.5,0.216,101.8,441,0.0001
12,441,0,292.0,0,65.14,0.416,98.04,442,0.0001
12,442,0,291.0,0,63.33,0.581,107.45,443,0.0001
12,443,0,290.0,0,65.61,0.493,101.96,444,0.0001
12,444,0,289.0,0,61.01,0.463,102.37,445,0.0001
12,445,0,288.0,0,67.03,0.442,100.92,446,0.0001
12,446,0,287.0,0,65.52,0.476,102.15,447,0.0001
12,447,0,286.0,0,67.71,0.605,99.13,448,0.0001
12,448,0,285.0,0,65.05,0.257,102.38,449,0.0001
12,449,0,284.0,0,66.41,0.351,105.78,450,0.0001
12,450,0,283.0,0,64.58,0.654,102.28,451,0.0001
12,451,0,282.0,0,64.45,0.35,101.08,452,0.0001
12,452,0,281.0,0,63.63,0.523,101.76,453,0.0001
12,453,0,280.0,0,62.84,0.38,102.02,454,0.0001
12,454,0,279.0,0,64.68,0.537,105.09,455,0.0001
12,455,0,278.0,0,62.66,0.602,100.73,456,0.0001
12,456,0,277.0,0,62.78,0.488,103.39,457,0.0001
12,457,0,276.0,0,64.65,0.682,105.43,458,0.0001
12,458,0,275.0,0,66.94,0.506,106.73,459,0.0001
12,459,0,274.0,0,68.84,0.386,100.18,460,0.0001
12,460,0,273.0,0,66.93,0.261,101.54,461,0.0001
12,461,0,272.0,0,68.14,0.423,103.44,462,0.0001
12,462,0,271.0,0,63.23,0.356,96.73,463,0.0001
12,463,0,270.0,0,67.69,0.597,103.38,464,0.0001
12,464,0,269.0,0,64.07,0.464,101.31,465,0.0001
12,465,0,268.0,0,63.08,0.517,101.62,466,0.0001
12,466,0,267.0,0,62.05,0.523,99.31,467,0.0001
12,467,0,266.0,0,63.75,0.432,101.05,468,0.0001
12,468,0,265.0,0,64.9,0.718,103.32,469,0.0001
12,469,0,264.0,0,65.4,0.64,102.94,470,0.0001
12,470,0,263.0,0,65.1,0.285,102.12,471,0.0001
12,471,0,262.0,0,65.51,0.447,101.87,472,0.0001
12,472,0,261.0,0,65.05,0.58,101.03,473,0.0001
12,473,0,260.0,0,66.78,0.644,102.26,474,0.0001
12,474,0,259.0,0,65.27,0.431,102.5,475,0.0001
12,475,0,258.0,0,62.62,0.595,98.52,476,0.0001
12,476,0,257.0,0,65.43,0.341,102.04,477,0.0001
12,477,0,256.0,0,67.95,0.223,101.7,478,0.0001
12,478,0,255.0,0,66.52,0.314,105.52,479,0.0001
12,479,0,254.0,0,63.63,0.532,103.79,480,0.0001
12,480,0,253.0,0,64.16,0.615,104.71,481,0.0001
12,481,0,252.0,0,65.56,0.429,100.65,482,0.0001
12,482,0,251.0,0,63.92,0.478,100.16,483,0.0001
12,483,0,250.0,0,67.56,0.481,105.13,484,0.0001
12,484,0,249.0,0,63.14,0.406,99.57,485,0.0001
12,485,0,248.0,0,68.0,0.467,102.25,486,0.0001
12,486,0,247.0,0,65.31,0.379,104.65,487,0.0001
12,487,0,246.0,0,66.78,0.473,101.88,488,0.0001
12,488,0,245.0,0,64.1,0.555,100.25,489,0.0001
12,489,0,244.0,0,63.96,0.356,100.42,490,0.0001
12,490,0,243.0,0,67.45,0.402,100.62,491,0.0001
12,491,0,242.0,0,65.03,0.378,96.93,492,0.0001
12,492,0,241.0,0,63.65,0.536,102.87,493,0.0001
12,493,0,240.0,0,65.82,0.53,101.26,494,0.0001
12,494,0,239.0,0,61.07,0.438,105.64,495,0.0001
12,495,0,238.0,0,64.15,0.476,101.06,496,0.0001
12,496,0,237.0,0,63.57,0.526,98.89,497,0.0001
12,497,0,236.0,0,65.64,0.469,104.8,498,0.0001
12,498,0,235.0,0,67.79,0.459,99.5,499,0.0001
12,499,0,234.0,0,64.51,0.397,102.21,500,0.0001
12,500,0,233.0,0,63.59,0.442,101.58,501,0.0001
12,501,0,232.0,0,64.87,0.385,99.73,502,0.0001
12,502,0,231.0,0,66.75,0.298,102.76,503,0.0001
12,503,0,230.0,0,66.89,0.443,99.85,504,0.0001
12,504,0,229.0,0,67.86,0.581,102.8,505,0.0001
12,505,0,228.0,0,64.26,0.417,101.32,506,0.0001
12,506,0,227.0,0,67.11,0.515,100.11,507,0.0001
12,507,0,226.0,0,62.83,0.243,104.12,508,0.0001
12,508,0,225.0,0,64.31,0.384,103.07,509,0.0001
12,509,0,224.0,0,64.9,0.459,105.1,510,0.0001
12,510,0,223.0,0,64.91,0.303,103.67,511,0.0001
12,511,0,222.0,0,66.22,0.507,102.12,512,0.0001
12,512,0,221.0,0,69.34,0.4,104.0,513,0.0001
12,513,0,220.0,0,65.92,0.441,107.57,514,0.0001
12,514,0,219.0,0,64.04,0.489,107.06,515,0.0001
12,515,0,218.0,0,66.66,0.607,102.1,516,0.0001
12,516,0,217.0,0,66.12,0.557,106.55,517,0.0001
12,517,0,216.0,0,64.43,0.435,103.17,518,0.0001
12,518,0,215.0,0,66.7,0.398,105.51,519,0.0001
12,519,0,214.0,0,62.44,0.3,103.73,520,0.0001
12,520,0,213.0,0,62.18,0.349,104.81,521,0.0001
12,521,0,212.0,0,64.45,0.481,105.52,522,0.0001
12,522,0,211.0,0,63.58,0.59,100.93,523,0.0001
12,523,0,210.0,0,63.68,0.452,106.52,524,0.0001
12,524,0,209.0,0,63.25,0.488,101.18,525,0.0001
12,525,0,208.0,0,63.52,0.47,100.62,526,0.0001
12,526,0,207.0,0,64.87,0.521,102.93,527,0.0001
12,527,0,206.0,0,65.41,0.236,99.11,528,0.0001
12,528,0,205.0,0,63.24,0.395,102.38,529,0.0001
12,529,0,204.0,0,62.68,0.391,99.29,530,0.0001
12,530,0,203.0,0,65.34,0.293,96.37,531,0.0001
12,531,0,202.0,0,66.73,0.521,106.6,532,0.0001
12,532,0,201.0,0,66.88,0.311,104.27,533,0.0001
12,533,0,200.0,0,65.56,0.552,105.8,534,0.0001
12,534,0,199.0,0,60.72,0.522,101.84,535,0.0001
12,535,0,198.0,0,68.07,0.557,97.79,536,0.0001
12,536,0,197.0,0,62.58,0.512,103.24,537,0.0001
12,537,0,196.0,0,64.95,0.398,96.04,538,0.0001
12,538,0,195.0,0,64.8,0.31,104.61,539,0.0001
12,539,0,194.0,0,63.89,0.571,102.56,540,0.0001
12,540,0,193.0,0,65.85,0.483,100.11,541,0.0001
12,541,0,192.0,0,66.08,0.458,104.72,542,0.0001
12,542,0,191.0,0,65.29,0.619,100.37,543,0.0001
12,543,0,190.0,0,65.52,0.542,96.61,544,0.0001
12,544,0,189.0,0,65.29,0.496,102.73,545,0.0001
12,545,0,188.0,0,66.55,0.339,101.1,546,0.0001
12,546,0,187.0,0,65.02,0.321,101.9,547,0.0001
12,547,0,186.0,0,65.42,0.347,103.51,548,0.0001
12,548,0,185.0,0,61.72,0.328,102.02,549,0.0001
12,549,0,184.0,0,67.23,0.27,103.76,550,0.0001
12,550,0,183.0,0,64.01,0.502,95.08,551,0.0001
12,551,0,182.0,0,68.13,0.535,106.26,552,0.0001
12,552,0,181.0,0,66.95,0.323,103.38,553,0.0001
12,553,0,180.0,0,65.27,0.223,103.37,554,0.0001
12,554,0,179.0,0,63.43,0.712,98.86,555,0.0001
12,555,0,178.0,0,68.58,0.184,101.89,556,0.0001
12,556,0,177.0,0,64.87,0.477,101.89,557,0.0001
12,557,0,176.0,0,63.56,0.303,102.94,558,0.0001
12,558,0,175.0,0,63.98,0.46,101.61,559,0.0001
12,559,0,174.0,0,64.12,0.514,98.28,560,0.0001
12,560,0,173.0,0,68.19,0.5,100.25,561,0.0001
12,561,0,172.0,0,65.95,0.404,105.93,562,0.0001
12,562,0,171.0,0,63.42,0.523,100.69,563,0.0001
12,563,0,170.0,0,67.55,0.398,101.97,564,0.0001
12,564,0,169.0,0,62.11,0.358,102.55,565,0.0001
12,565,0,168.0,0,65.5,0.489,104.94,566,0.0001
12,566,0,167.0,0,67.18,0.358,104.32,567,0.0001
12,567,0,166.0,0,66.6,0.563,102.09,568,0.0001
12,568,0,165.0,0,63.92,0.492,98.95,569,0.0001
12,569,0,164.0,0,64.28,0.547,97.75,570,0.0001
12,570,0,163.0,0,66.43,0.588,106.22,571,0.0001
12,571,0,162.0,0,64.05,0.175,105.82,572,0.0001
12,572,0,161.0,0,65.98,0.5,99.16,573,0.0001
12,573,0,160.0,0,67.57,0.511,100.13,574,0.0001
12,574,0,159.0,0,64.42,0.45,99.39,575,0.0001
12,575,0,158.0,0,66.82,0.395,100.18,576,0.0001
12,576,0,157.0,0,64.34,0.559,105.7,577,0.0001
12,577,0,156.0,0,63.5,0.512,102.92,578,0.0001
12,578,0,155.0,0,66.46,0.575,102.57,579,0.0001
12,579,0,154.0,0,61.53,0.391,102.54,580,0.0001
12,580,0,153.0,0,65.71,0.588,98.45,581,0.0001
12,581,0,152.0,0,64.41,0.531,102.4,582,0.0001
12,582,0,151.0,0,65.51,0.272,103.13,583,0.0001
12,583,0,150.0,0,67.87,0.426,106.99,584,0.0001
12,584,0,149.0,0,65.12,0.635,102.94,585,0.0001
12,585,0,148.0,0,64.89,0.654,100.23,586,0.0001
12,586,0,147.0,0,66.63,0.621,102.2,587,0.0001
12,587,0,146.0,0,64.17,0.419,103.54,588,0.0001
12,588,0,145.0,0,69.67,0.583,103.33,589,0.0001
12,589,0,144.0,0,65.3,0.566,100.72,590,0.0001
12,590,0,143.0,0,64.46,0.354,103.41,591,0.0001
12,591,0,142.0,0,64.17,0.495,104.12,592,0.0001
12,592,0,141.0,0,64.74,0.365,100.57,593,0.0001
12,593,0,140.0,0,66.25,0.299,98.04,594,0.0001
12,594,0,139.0,0,61.33,0.346,101.15,595,0.0001
12,595,0,138.0,0,65.96,0.758,103.69,596,0.0001
12,596,0,137.0,0,65.03,0.373,101.21,597,0.0001
12,597,0,136.0,0,63.19,0.484,101.51,598,0.0001
12,598,0,135.0,0,63.1,0.573,100.81,599,0.0001
12,599,0,134.0,0,67.2,0.413,102.04,600,0.0001
12,600,0,133.0,0,61.95,0.485,100.96,601,0.0001
12,601,0,132.0,0,63.98,0.455,101.85,602,0.0001
12,602,0,131.0,0,64.2,0.19,101.29,603,0.0001
12,603,0,130.0,0,64.83,0.456,104.31,604,0.0001
12,604,0,129.0,0,62.0,0.515,108.49,605,0.0001
12,605,0,128.0,0,64.88,0.494,101.11,606,0.0001
12,606,0,127.0,0,67.27,0.605,101.06,607,0.0001
12,607,0,126.0,0,64.46,0.455,105.66,608,0.0001
12,608,0,125.0,0,61.34,0.668,101.75,609,0.0001
12,609,0,124.0,0,64.23,0.492,104.48,610,0.0001
12,610,0,123.0,0,63.41,0.348,105.79,611,0.0001
12,611,0,122.0,0,62.99,0.519,99.76,612,0.0001
12,612,0,121.0,0,64.98,0.573,103.29,613,0.0001
12,613,0,120.0,0,62.62,0.355,97.5,614,0.0001
12,614,0,119.0,0,64.04,0.365,103.63,615,0.0001
12,615,0,118.0,0,65.76,0.459,101.07,616,0.0001
12,616,0,117.0,0,62.39,0.317,99.5,617,0.0001
12,617,0,116.0,0,65.81,0.525,99.49,618,0.0001
12,618,0,115.0,0,63.4,0.391,105.54,619,0.0001
12,619,0,114.0,0,65.37,0.674,95.35,620,0.0001
12,620,0,113.0,0,66.56,0.596,101.05,621,0.0001
12,621,0,112.0,0,63.8,0.423,101.4,622,0.0001
12,622,0,111.0,0,65.34,0.356,102.79,623,0.0001
12,623,0,110.0,0,67.83,0.544,101.12,624,0.0001
12,624,0,109.0,0,66.18,0.347,106.48,625,0.0001
12,625,0,108.0,0,64.05,0.363,102.9,626,0.0001
12,626,0,107.0,0,65.93,0.488,101.72,627,0.0001
12,627,0,106.0,0,64.14,0.343,103.54,628,0.0001
12,628,0,105.0,0,67.43,0.364,103.92,629,0.0001
12,629,0,104.0,0,63.79,0.313,104.81,630,0.0001
12,630,0,103.0,0,63.42,0.649,99.04,631,0.0001
12,631,0,102.0,0,65.67,0.522,103.33,632,0.0001
12,632,0,101.0,0,63.28,0.412,99.28,633,0.0001
12,633,0,100.0,0,62.09,0.328,106.06,634,0.0001
12,634,0,99.0,0,63.74,0.297,100.73,635,0.0001
12,635,0,98.0,0,65.78,0.398,103.35,636,0.0001
12,636,0,97.0,0,67.9,0.461,101.46,637,0.0001
12,637,0,96.0,0,65.56,0.565,104.12,638,0.0001
12,638,0,95.0,0,66.27,0.506,99.38,639,0.0001
12,639,0,94.0,0,67.22,0.45,102.53,640,0.0001
12,640,0,93.0,0,65.61,0.455,105.34,641,0.0001
12,641,0,92.0,0,65.29,0.259,101.0,642,0.0001
12,642,0,91.0,0,64.97,0.634,99.64,643,0.0001
12,643,0,90.0,0,65.69,0.634,102.98,644,0.0001
12,644,0,89.0,0,64.8,0.42,98.85,645,0.0001
12,645,0,88.0,0,68.49,0.374,98.8,646,0.0001
12,646,0,87.0,0,64.24,0.114,103.12,647,0.0001
12,647,0,86.0,0,63.88,0.453,101.55,648,0.0001
12,648,0,85.0,0,62.82,0.653,98.95,649,0.0001
12,649,0,84.0,0,65.41,0.428,103.21,650,0.0001
12,650,0,83.0,0,65.1,0.526,95.65,651,0.0001
12,651,0,82.0,0,64.8,0.557,102.37,652,0.0001
12,652,0,81.0,0,62.42,0.472,100.0,653,0.0001
12,653,0,80.0,0,64.9,0.697,105.34,654,0.0001
12,654,0,79.0,0,65.41,0.52,98.78,655,0.0001
12,655,0,78.0,0,66.28,0.269,102.65,656,0.0001
12,656,0,77.0,0,64.76,0.355,104.07,657,0.0001
12,657,0,76.0,0,64.84,0.443,100.64,658,0.0001
12,658,0,75.0,0,62.38,0.482,97.69,659,0.0001
12,659,0,74.0,0,66.65,0.432,103.29,660,0.0001
12,660,0,73.0,0,65.73,0.349,102.15,661,0.0001
12,661,0,72.0,0,63.53,0.531,103.47,662,0.0001
12,662,0,71.0,0,63.33,0.632,104.16,663,0.0001
12,663,0,70.0,0,66.48,0.437,98.91,664,0.0001
12,664,0,69.0,0,66.51,0.334,101.97,665,0.0001
12,665,0,68.0,0,65.64,0.583,102.06,666,0.0001
12,666,0,67.0,0,63.98,0.343,101.12,667,0.0001
12,667,0,66.0,0,65.08,0.523,101.37,668,0.0001
12,668,0,65.0,0,66.75,0.39,101.41,669,0.0001
12,669,0,64.0,0,69.32,0.684,99.88,670,0.0001
12,670,0,63.0,0,62.11,0.664,103.11,671,0.0001
12,671,0,62.0,0,64.43,0.73,105.74,672,0.0001
12,672,0,61.0,0,66.12,0.485,104.39,673,0.0001
12,673,0,60.0,0,67.04,0.782,102.13,674,0.0001
12,674,0,59.0,0,68.56,0.697,104.85,675,0.0001
12,675,0,58.0,0,63.79,0.707,103.75,676,0.0001
12,676,0,57.0,0,69.19,0.634,98.9,677,0.0001
12,677,0,56.0,0,67.38,0.693,102.4,678,0.0001
12,678,0,55.0,0,66.92,0.683,101.82,679,0.0001
12,679,0,54.0,0,63.74,0.764,98.57,680,0.0001
12,680,0,53.0,0,69.42,0.894,99.26,681,0.0001
12,681,0,52.0,0,66.64,0.844,98.43,682,0.0001
12,682,0,51.0,0,71.45,0.982,100.2,683,0.0001
12,683,0,50.0,0,67.26,0.65,98.42,684,0.0001
12,684,0,49.0,0,68.09,0.718,99.84,685,0.0001
12,685,0,48.0,0,66.47,0.804,96.2,686,0.0001
12,686,0,47.0,0,67.31,0.921,97.5,687,0.0001
12,687,0,46.0,0,69.96,0.86,99.46,688,0.0001
12,688,0,45.0,0,69.34,0.8,99.2,689,0.0001
12,689,0,44.0,0,70.2,0.78,95.66,690,0.0001
12,690,0,43.0,0,71.19,1.149,97.63,691,0.0001
12,691,0,42.0,0,71.21,0.839,98.07,692,0.0001
12,692,0,41.0,0,70.53,1.011,95.36,693,0.0001
12,693,0,40.0,0,71.8,0.786,100.01,694,0.0001
12,694,0,39.0,0,70.0,1.122,98.61,695,0.0001
12,695,0,38.0,0,68.88,1.231,96.86,696,0.0001
12,696,0,37.0,0,70.44,0.972,98.86,697,0.0001
12,697,0,36.0,0,72.86,1.232,90.63,698,0.0003
